name,brewery,style,release_date,rating,ibu,hops,malts,additives,alcohol,og,personal_rating
Like Triumph,Robim Good Brewery,Lager - Euro Pale,2021-08-17,3.293,12.0,Triumph,,,5.0,12.2,4
Marshmallow Banana Temptation,Hops Brewery,IPA - Imperial / Double Milkshake,2021-08-25,3.919,25.0,"Citra,Mosaic",,"Marshmallow,Banana",6.8,,4
Апошні пацалунак,Прамень,Belgian Blonde,2021-08-30,3.559,14.0,,,,6.7,,4
Кругаварот,Прамень,Farmhouse Ale - Saison,2021-08-23,3.606,18.0,,,,4.8,,4
The Devil Inside,Selfmade Brewery,Sour - Fruited,2021-08-10,4.045,8.0,,,"Pineapple,Passion fruit,Guava",6.2,,4
Extra Smooth Ale,John Smith's,Bitter - Session / Ordinary,2015-03-14,2.817,,,,,3.6,,4
Сидр Вишня,Custom Brewery,Cider - Other Fruit,2018-11-20,,,,,,4.5,,4
Sour Swing,Jaws,Sour - Fruited,2020-01-19,3.789,10.0,Podvyazny,"Pilsner,Wheat",Cherry,4.5,11.0,4
Trigger Spritz,Trigger,Cider - Herbed / Spiced / Hopped,2020-08-04,3.38,,,,,4.5,,3
Truck Fighter,Selfmade Brewery,IPA - Imperial / Double,2020-06-29,3.94,50.0,Azacca,,,6.8,,4
Ogorod Peach & Yuzu,Pivot Point,Sour - Berliner Weisse,2020-04-19,3.772,8.0,,,"Peach,Yuzu",4.7,,4
Ogorod Black Currant,Pivot Point,Sour - Berliner Weisse,2019-06-06,3.756,8.0,,,Black Currant,4.7,,4
Shock Wave,Landau Beerlab,Sour - Other,2019-07-13,3.673,30.0,,,,6.0,,4
Scarlet Juice,Landau Beerlab,Sour - Fruited Berliner Weisse,2021-08-17,3.843,,,,,4.5,,4
Veganism,White Stone Brewery,Sour - Traditional Gose,2021-07-30,4.039,7.0,,,,5.3,,4
ГрИПАедов,Anadolu Efes,IPA - American,2018-07-19,2.938,40.0,,,,6.5,,3
ДостоЭЛЬский,Anadolu Efes,Wheat Beer - American Pale Wheat,2018-08-10,3.134,30.0,,,,5.0,,3
Foggy Ten Realms,Plan B Brewery,IPA - New England / Hazy,2020-08-14,3.964,40.0,"Simcoe,Citra,Idaho 7",,,6.2,,4
Goose IPA,Goose Island,IPA - English,,3.509,55.0,"Pilgrim,Celeia,Cascade,Centennial","Pale Ale,Munich,Caramel",,5.9,,3
Game Maker,Jungle Brewery,IPA - Imperial / Double,2021-08-11,4.17,65.0,"Chinook,Warrior,Mosaic,Amarillo",,,6.8,20.0,4
Citrate,13 Litar,IPA - Imperial / Double,2021-07-20,4.033,60.0,Citra,Pilsner,,6.8,18.5,4
Sacrament,Coven Brewery,IPA - New England / Hazy,2019-09-16,3.683,,"Mosaic,Citra,El Dorado",,,6.8,,3
The Dog Days of Summer,Bierstaat,IPA - Belgian,2021-08-23,3.852,37.0,"Triumph,Lemondrop",,,6.5,,4
Aerials,Coven Brewery,Sour - Fruited Gose,2021-07-08,3.943,10.0,,,"Plum,Spices",6.9,,4
The Gender Bender,Atmosphere Brewery,IPA - New England / Hazy,2021-06-16,3.735,,,,,6.8,,4
Milkshake IPA Mango & Lychee & Pink Guava,Brewlok,IPA - Milkshake,2021-06-25,3.701,,,,"Mango,Lychee,Guava",6.9,,4
Mad Notion,Selfmade Brewery,Sour - Fruited,2019-11-11,4.023,,"Galaxy,Motueka",,"Mango,Pineapple,Passion fruit,Lime",6.7,,4
Lucha Libre,Selfmade Brewery,Sour - Other,2021-07-15,3.993,10.0,,,,6.6,,4
Spot,13 Litar,IPA - American,2021-07-29,3.568,45.0,"Mosaic,El Dorado","Pale Ale,Pilsner",,5.8,14.5,2
MeadLine,Selfmade Brewery,Mead - Other,2021-05-18,4.111,,,,"Orange,Mango,Apricot",6.5,,4
Sour Ale Mango & Passion Fruit & Pear,Brewlok,Sour - Fruited,2021-06-03,3.717,,,,,6.9,,4
Zenki Santo Domingo Chocolate,Двинский бровар,Fruit Beer,2021-03-13,2.807,,,,,6.5,,2
American Dream : Triumph & Citra,Bierstaat,IPA - American,2021-08-19,3.769,50.0,"Triumph,Citra",,,6.5,,4
Milkshake IPA Blackcurrant,Discovery Brewing,IPA - Milkshake,2020-06-18,3.593,40.0,,,Black Currant,5.5,,4
Citrus Ale,Чисто пивоварня,Pale Ale - Other,2021-06-26,3.661,22.0,,,,4.7,14.0,3
Проба 005: Roggenbier,"Proba Project,Valaduta",Roggenbier,2021-06-16,4.002,,,,,5.0,,4
Amulet,Robim Good Brewery,Pale Ale - American,2021-07-19,,25.0,Triumph,,,5.2,13.0,3
Like Cascade,Robim Good Brewery,Lager - Euro Pale,2021-08-09,3.552,11.0,Cascade,,,5.0,12.2,4
Solar Superstorm: Apricot,Bierstaat,Sour - Fruited,2021-08-09,3.467,5.0,,,Apricot,4.5,,3
Vanilla,Brewlok,IPA - Imperial / Double New England / Hazy,2021-04-16,3.482,35.0,,,,6.8,,4
Orange & Passionfruit,Mr. Tree,Mead - Other,2019-05-23,3.159,,,,"Bitter orange,Passion fruit",5.9,,3
Asylum,Left Coast Brewing,Belgian Tripel,2010-11-13,3.613,27.0,,,,6.8,,4
Забава,Прамень,Wheat Beer - Witbier / Blanche,2021-08-09,3.707,9.0,,,"Orange,Coriander",5.5,,4
Darkplace,13 Litar,Brown Ale - Other,2021-06-30,3.492,30.0,"Columbus,Cashmere","Pilsner,Amber,Carared,Crystal,Roasted Barley",,5.0,12.0,3
Инквизитор,Alaska Brewery,Sour - Traditional Gose,2020-06-23,3.522,,,,"Tomato,Chili",6.0,,4
Soft Fog Dystopia,Jungle Brewery,IPA - Sour,2021-07-15,4.212,30.0,"Sabro,Mosaic",,Lactose,5.5,14.5,4
Паветра: Sorachi,Прамень,IPA - American,2021-08-09,3.687,40.0,Sorachi Ace,,,6.7,,3
Ocean Keeper,Valdsam Bjorn Brewery,Sour - Traditional Gose,2021-07-07,3.867,10.0,,,,6.5,,4
Чешский Эль Светлый,Česky Lev,Lager - Pale,2016-06-17,2.642,,,,,4.7,,2
Shaker: Blackcurrant,Jungle Brewery,IPA - Milkshake,2018-04-06,4.157,,"Mosaic,Amarillo",,,6.5,17.5,4
American Dream : Talus & Mosaic,Bierstaat,IPA - American,2021-08-02,3.849,50.0,"Talus,Mosaic",,,6.5,,4
Under the Sun,Bierstaat,Smoked Beer,2021-07-22,3.63,16.0,,,,4.0,,4
Пілснер,Odd Brew,Pilsner - Czech / Bohemian,2023-06-01,3.724,35.0,,,,4.8,,4
Alchemy,13 Litar,Belgian Strong Dark Ale,2021-06-09,4.178,25.0,Triumph,"Pale Ale,Pilsner,Abbey,Biscuit,Chocolate,Crystal",,6.8,22.0,4
DOS Chocolate Edition,Brewlok,Stout - Imperial / Double Oatmeal,2018-05-09,3.977,,,,,6.8,,4
Fruit Dozer,Atmosphere Brewery,Fruit Beer,2021-05-14,3.212,30.0,,,,5.0,,2
Cashmere,13 Litar,IPA - American,2021-06-17,3.861,40.0,Cashmere,Pilsner,,5.9,15.0,4
Danish Pilsner,Carlsberg Group,Pilsner - Other,2019-03-09,2.778,,,,,3.8,,2
IPA,13 Litar,IPA - American,2016-03-24,3.901,50.0,"Premiant,Simcoe,Kazbek,Jarrylo","Pale Ale,Pilsner,Munich,Caraaroma,Carared",,5.1,15.0,4
Erdinger Dunkel,Erdinger Weissbräu,Wheat Beer - Dunkelweizen,,3.571,14.0,,,,5.3,12.8,4
PILS,Lervig,Pilsner - German,2018-09-05,3.233,15.0,,,,4.7,,4
Caramel Melon Temptation,Hops Brewery,IPA - Imperial / Double Milkshake,2021-06-10,4.182,25.0,"Mosaic,Citra",,Melon,6.8,,4
СССР,Кроп-Пиво,Lager - Euro Pale,2014-04-23,2.673,,,,,4.0,11.0,0
Маналіт: Cashmere,Прамень,Pale Ale - American,2021-07-06,3.634,33.0,Cashmere,,,5.8,,4
Зорапад,Прамень,Stout - Milk / Sweet,2021-07-16,3.851,15.0,,,,6.4,,4
Mosaic One Love,Jungle Brewery,IPA - Session,2021-07-02,4.179,40.0,Mosaic,,,5.0,,4
Индульгенция,Alaska Brewery,Sour - Traditional Gose,2021-02-23,3.742,,,,,6.3,,4
Berliner Weisse Pomegranate & Blueberry,Brewlok,Sour - Fruited Berliner Weisse,2021-06-04,3.845,,,,"Pomegranate,Blueberry",5.0,,4
Hedgehog In the Fog. Pink Boots,Hops Brewery,IPA - New England / Hazy,2021-07-07,4.192,10.0,,,,6.6,,4
Shake Your Mango,Landau Beerlab,IPA - Milkshake,2021-03-04,3.984,,,,,6.0,,4
Mr. Peanut,White Stone Brewery,Stout - Milk / Sweet,2021-04-18,3.94,11.0,,,Peanut,6.0,,4
Emotional Distress,Selfmade Brewery,Sour - Fruited,2021-06-21,4.123,10.0,,,"Cherry,Strawberry,Mint",5.8,,5
Прогресс,Rocket City Brewery,IPA - Triple,2021-01-25,3.935,80.0,,,,6.8,,5
Acid Grenade,Selfmade Brewery,Sour - Fruited Berliner Weisse,2021-06-22,3.712,10.0,,,"Pomegranate,Lemon",5.3,,4
Citrus Single Hop IPA,White Stone Brewery,IPA - American,2018-11-17,3.833,67.0,Citra,,,6.0,,4
Mosaic,First Wave Brewery,IPA - American,2020-01-19,3.461,34.0,,,,4.7,,4
Tomato Gose,Brew Balance,Sour - Tomato / Vegetable Gose,2023-04-25,3.569,3.0,Willamette,,,4.5,13.0,4
Луна-16,Rocket City Brewery,IPA - Imperial / Double New England / Hazy,2021-05-28,3.847,45.0,"Talus,Strata",,,6.8,,4
Yuzu,MNENIE Brewery,Sour - Fruited,2021-05-19,4.116,5.0,,,,6.8,,4
1380,White Stone Brewery,Pale Ale - American,2019-09-21,3.834,37.0,"Galaxy,Cascade",,,5.5,,3
No Fear,Sabotage,IPA - New England / Hazy,2021-04-23,3.651,,"Azacca,Simcoe,Citra",,,6.8,,4
40 Градусов по IBU,MNENIE Brewery,IPA - American,2021-05-19,3.638,40.0,,,,6.0,,4
Turbo Knight,Selfmade Brewery,IPA - New England / Hazy,2021-06-02,3.842,42.0,,,,6.8,,4
Last Slice,Selfmade Brewery,Sour - Other,2021-04-18,3.653,14.0,,,,6.3,,2
Cake Is A Lie,Selfmade Brewery,Stout - Imperial / Double,2020-01-23,3.855,,,,,6.8,,4
Raspberry & Mint,Mr. Tree,Mead - Other,2020-12-30,3.14,,,,"Raspberry,Mint",5.9,,4
Double IPA Ella & Galaxy,Brewlok,IPA - Imperial / Double,2021-05-11,,100.0,,,,6.8,,4
Somersby Watermelon,Carlsberg Group,Cider - Other Fruit,2018-04-05,3.087,,,,,4.5,,1
Secret,13 Litar,IPA - Imperial / Double,2021-05-27,3.941,75.0,"Vic Secret,Citra","Pale Ale,Pilsner",,6.8,18.5,4
Big Black Mash,AF Brew,Stout - Imperial / Double,2018-04-06,4.139,30.0,,,,6.8,30.0,4
Mindaug,Carousel Brewery,Porter - Baltic,2020-11-27,3.964,29.0,,,,6.8,,4
La Trappe Quadrupel,Bierbrouwerij De Koningshoeven,Belgian Quadrupel,,3.911,22.0,,,,6.8,,4
Durak,Jaws,Porter - Imperial / Double,2019-02-27,3.834,46.0,,,,6.8,,4
Paradox Islay,BrewDog,Stout - Imperial / Double,,4.038,70.0,,,,6.8,,4
Pale Tart,Plan B Brewery,Sour - Fruited,2020-09-28,3.911,,,,"Guava,Mango",6.0,,4
Strativarius,Chibis Brewery,IPA - New England / Hazy,2021-04-13,3.724,,"Strata,Citra",,,6.2,,4
Circulation,Big Village Brewery,Pale Ale - New England / Hazy,2021-05-28,3.95,30.0,"Idaho 7,Galaxy,Mosaic",,,5.5,,4
Астрон,Rocket City Brewery,Sour - Fruited Gose,2021-05-28,3.933,,,,,6.9,,4
Sawadee Ka,"Red Rocket Brewery,Sabotage",Sour - Fruited,2021-06-02,4.043,,,,"Guava,Pineapple,Calamansi,Red Pepper,Cardamom,Coriander,Ginger",6.8,,4
Yellow Rocket,White Stone Brewery,Sour - Traditional Gose,2021-06-07,3.924,,,,,5.5,,4
Electrocat,Sabotage,IPA - Imperial / Double New England / Hazy,2019-04-29,3.877,30.0,"Amarillo,Citra,Centennial,Mosaic,Simcoe",,,6.8,,4
Прогноз,Rocket City Brewery,Sour - Fruited,2021-05-28,4.092,,,,"Blueberry,Blackberry,Mint",6.9,,4
Зависимость,4BREWERS,Sour - Fruited Gose,2018-10-27,4.101,,,,,5.0,,3
Grimbergen Blonde,Brouwerij Alken-Maes,Belgian Blonde,,3.491,22.0,,,,6.7,,3
Jungle Threat,Selfmade Brewery,Sour - Fruited,2021-05-22,3.969,7.0,,,,5.6,,4
Aperol Spritz,Royal Fruit Garden,Cider - Other Fruit,2020-08-16,3.463,,,,,6.0,,3
Average Bear,XP Brew,Stout - Milk / Sweet,2017-02-23,3.662,25.0,,,,5.0,,4
Aurora,Brekeriet,Sour - Fruited,2019-03-08,3.731,,,,,6.8,,4
Happy Blanc,Robim Good Brewery,Lager - Helles,2021-05-27,3.461,13.0,Hallertau Blanc,,,4.6,11.5,3
Эфиры,Alaska Brewery,Sour - Fruited,2021-06-24,3.739,,,,,6.0,,4
Жыгулёўскае Нефільтраванае,Прамень,Lager - Vienna,2021-06-21,3.418,14.0,,,,4.2,,4
Guava Smoothie,Zavod,Fruit Beer,2021-05-27,3.468,,,,Guava,5.4,,4
Hedgehog In the Fog,Hops Brewery,IPA - New England / Hazy,2021-05-18,4.055,10.0,"Citra,Galaxy",,,6.6,,4
Zlatý Bažant Radler Citrón,Heineken,Shandy / Radler,2011-05-27,3.053,,,,,2.0,,2
Redrum IPA Special Edition,AF Brew,IPA - Imperial / Double,2014-12-19,3.945,180.0,,,,6.8,,4
Baltic Porter,Bierstadt Lagerhaus,Porter - Baltic,2016-11-19,,,,,,6.8,,4
Primal Rage,Selfmade Brewery,IPA - Imperial / Double New England / Hazy,2021-05-22,3.821,45.0,,,,6.8,,4
Milkshake IPA Peach & Grapefruit,Brewlok,IPA - Milkshake,2021-05-28,,,,,"Peach,Grapefruit",6.9,,4
Світанне,Прамень,Wheat Beer - Hefeweizen,2021-06-21,3.593,9.0,,,,5.8,,3
J.Hardy Cherry Berry,Бабруйскі бровар,Shandy / Radler,2021-04-28,3.084,,,,,4.6,,4
J.Hardy Lemon Squeezy,Бабруйскі бровар,Shandy / Radler,2021-04-28,3.111,,,,,4.6,,3
Strawberry & Barberry,Mr. Tree,Mead - Other,2019-06-01,3.285,,,,,5.9,,3
Irbis,Robim Good Brewery,IPA - White / Wheat,2021-04-29,3.571,40.0,Enigma,,,5.3,13.6,3
План Чинука,Valdsam Bjorn Brewery,IPA - American,2021-05-19,3.89,40.0,"Chinook,Citra,Amarillo",,,6.8,,3
Sugar Cranberry,Mr. Tree,Mead - Other,2019-02-22,3.239,,,,,5.9,,4
Lambada,Taler,Pilsner - Czech / Bohemian,2021-05-05,3.136,30.0,,,,4.0,,4
Ripe Melon,Mr. Tree,Mead - Other,2019-05-05,3.279,,,,,5.9,,4
Шампань Rose,Česky Lev,Fruit Beer,2019-05-17,2.71,,,,,5.2,,3
Styrsudden,Konix Brewery,Porter - Imperial / Double Baltic,2020-11-26,4.049,25.0,,,,6.8,,4
Survival Simulator,Selfmade Brewery,IPA - Milkshake,2021-04-18,3.768,52.0,Talus,,"Pineapple,Lactose",5.4,,4
Цёмная матэрыя,Прамень,Stout - Oatmeal,2021-05-31,4.018,18.0,,,,6.5,,4
Mad Summer : Simcoe & Ekuanot Lupulin,Bierstaat,IPA - American,2021-06-06,3.839,18.0,"Simcoe,Ekuanot",,,6.5,,4
Усмешка,"Прамень,Sozhski Beer",Wheat Beer - Witbier / Blanche,2021-06-06,3.781,10.0,,,,5.2,,4
Mental Abyss,Kontrabas Brewery,IPA - Imperial / Double,2021-05-06,3.643,60.0,,,,6.8,,3
Too Many Options,"Rising Moon Brewery,Lux in Tenebris",Stout - Milk / Sweet,2019-11-28,3.646,5.0,,,,5.0,,4
Muson: Papaja i marakuja,Malanka,Sour - Fruited,2021-05-13,4.134,,,"Pale Ale,Flaked Wheat","Papaya,Passion fruit",5.0,11.0,4
Illusion,Brewlok,IPA - Imperial / Double New England / Hazy,2021-04-26,3.642,45.0,,,,6.8,,3
B-Side,"Sozhski Beer,Bierstaat",IPA - Milkshake,2021-05-31,3.974,30.0,Idaho Gem,,"Lactose,Pineapple",6.8,,4
Sicilian Blood,Zavod,Sour - Fruited,2021-05-10,3.891,8.0,,,"Orange,Rosemary",4.3,,4
Hedgehog In the Fog. Citra Mosaic,Hops Brewery,IPA - New England / Hazy,2021-06-02,4.268,10.0,"Citra,Mosaic",,,6.6,,4
Arigato,Mad Frog Brewery,IPA - American,2021-04-29,3.778,60.0,"Columbus,Talus",,,6.0,,4
Эльдарада,Прамень,IPA - American,2021-05-31,3.78,43.0,El Dorado,,,6.4,,4
Чешское для баров,Варница,Lager - Euro Pale,2014-11-08,2.71,,,,,5.5,,2
Minsk Pilsner,"Jungle Brewery,Malanka",Pilsner - Other,2021-05-13,4.012,45.0,"Saaz,Cashmere",,,5.7,12.9,4
Seth & Riley's Garage Hard Lingonberry Drink,Балтика,Shandy / Radler,2018-03-02,2.946,,,,,4.6,,3
Vitamin Therapy Apple,Antidot Ciders,Cider - Other Fruit,2020-10-09,3.839,,,,,5.5,,4
Карма,"Atmosphere Brewery,Alaska Brewery,Hyper Brew",Sour - Traditional Gose,2021-03-31,3.725,10.0,,,,6.9,,4
Искажение,4BREWERS,Sour - Fruited,2020-12-03,4.166,,,,"Banana,Coconut,Chocolate",6.9,,4
Maplenut,"Brewmen,4BREWERS",Stout - Imperial / Double Pastry,2021-02-24,3.846,20.0,,,"Maple Syrup,Hazelnut",6.8,,4
Holiness,Jaws,Belgian Quadrupel,2020-01-21,3.613,25.0,,,,6.8,,4
IMAGINARIUM,Бакунин,Sour - Smoothie / Pastry,2022-02-18,3.794,5.0,,,,6.9,,4
Tomato Gose v.4 (Kimchi),LaBEERint Brewery,Sour - Fruited Gose,2020-10-16,4.042,,,,,6.0,,4
Tomato Gose v.3 (BBQ Chipotle),LaBEERint Brewery,Sour - Fruited Gose,2020-09-12,3.942,40.0,,,,6.0,,4
Robin Extra Pale Ale,XP Brew,Pale Ale - American,2021-04-15,3.742,25.0,"Cashmere,Sabro",,,5.0,,4
Operation Snowflakes,Plan B Brewery,IPA - New England / Hazy,2021-05-06,3.994,40.0,"Citra,Strata,Sabro",,,6.5,,4
Mango IPA,Bierwelle,IPA - American,2019-07-12,3.19,30.0,,,,5.0,,4
Конёк-Горбунок / Stout,Jaws,Stout - Other,2021-05-16,3.603,35.0,,,,6.0,,3
Exemple,Kontrabas Brewery,Sour - Fruited,2021-05-15,3.507,,,,,5.5,,4
Give Me the Light,13 Litar,IPA - Session,2021-05-20,3.85,35.0,"Citra,Enigma",,,5.1,12.0,4
Starovar Belgian Ale,Коломенская пивоварня,Blonde Ale,2021-02-02,3.259,,,,,5.5,,3
Aura,Browar Cztery Ściany,Sour - Fruited,2022-10-01,3.806,,,,,4.6,,3
Angel,Robim Good Brewery,Lager - Helles,2021-04-06,3.501,13.0,,,,4.6,11.5,2
Вясёлка,Прамень,Lager - Pale,2021-05-24,3.661,20.0,Southern Passion,,,5.6,,4
Empress Maria,Zavod,Sour - Traditional Gose,2018-04-30,3.952,,,,,6.8,,4
Maladzik: Blend #02,Malanka,Wild Ale - Other,2021-03-10,4.265,,,"Pilsner,Wheat,Rye",Dandelion,6.2,12.0,4
Mur: Batch #03,Malanka,Sour - Fruited Berliner Weisse,2021-04-21,4.234,,,"Pilsner,Flaked Wheat",Raspberry,3.9,,4
False Preacher,"Selfmade Brewery,Sabotage",Brown Ale - Other,2021-04-09,3.647,28.0,,,,6.8,,4
Chocolate Muffin,Bierstaat,Stout - Pastry,2021-05-24,4.032,18.0,,,,6.5,,4
Pulse. Pistachio Apricot Banana,Hops Brewery,Sour - Fruited,2021-05-13,4.263,,,,"Pistachio,Apricot,Banana,Lactose",6.0,,4
Defocus Summer,Bierbank,IPA - American,2021-04-08,3.858,45.0,"Simcoe,Ekuanot,Amarillo",,,6.2,,2
Citra One Love,Jungle Brewery,IPA - Session,2019-03-21,4.113,40.0,Citra,,,5.0,12.9,4
Chin Up!,Bierbank,Pilsner - Other,2020-12-29,3.67,25.0,,,,5.6,,4
Вброс [Citra],4BREWERS,Pale Ale - American,2016-12-22,3.787,45.0,,,,6.5,,4
Starovar Weizenfeld,Коломенская пивоварня,Wheat Beer - Hefeweizen,2021-02-02,3.471,,,,,4.8,,3
Singularity Single Hop IPA (Comet),Jaws,IPA - American,2021-04-13,3.691,50.0,Comet,,,5.7,,4
Pale Ale,Amundsen Bryggeri & Spiseri,Pale Ale - English,2011-11-28,3.471,36.0,,,,4.5,,3
Stout System: Brainy Rain,Одна тонна,Stout - Milk / Sweet,2020-12-17,3.911,,,,,5.5,,4
Ritmo Spicy Fruit Ale,Одна тонна,Sour - Fruited,2021-04-06,3.753,,,,,6.5,,4
A+,F&S Brewery,Fruit Beer,2019-04-18,3.318,10.0,,,Orange,4.5,,4
Red Moon,ID Brewery,Red Ale - American Amber / Red,2015-09-24,3.418,35.0,,,,5.4,,2
NEIPA-17,Selfmade Brewery,IPA - New England / Hazy,2021-04-20,3.957,44.0,"Citra,Mosaic",,,6.8,,4
Unicorn Lord,Selfmade Brewery,Mead - Other,2021-04-18,3.947,,,,,6.8,,2
Dream Come True,Bierstaat,Sour - Fruited,2021-05-17,3.955,7.0,,,"Raspberry,Lactose",4.0,,4
Кончита,Atmosphere Brewery,IPA - Milkshake,2020-11-26,3.546,30.0,,,,6.5,,3
Props: Strata,Valaduta,Pale Ale - New England / Hazy,2021-04-14,4.195,30.0,Strata,,,6.0,,4
Strava: Cadziki,Malanka,Sour - Other,2020-07-24,4.023,,,"Pilsner,Flaked Wheat","Cucumber,Dill,Lemon",4.0,7.8,3
Ронсе,Brauning Bier,Wheat Beer - Dunkelweizen,2019-11-22,3.309,,,,,5.0,13.0,4
Арлон,Brauning Bier,Lager - Helles,2019-04-16,3.258,,,,,5.0,12.0,3
Milk Sugar Matters,"Green Basement Brewery,Borderless Brewery",Stout - Milk / Sweet,2020-10-15,3.941,29.0,,,,6.8,,4
Ikarus 280,"Hops Brewery,Midnight Project",IPA - Imperial / Double New England / Hazy,2021-05-06,4.198,10.0,,,,6.9,,4
In the Air,Bierstaat,Farmhouse Ale - Grisette,2021-05-14,3.682,20.0,"Lemondrop,Falconer’s Flight",,,4.8,,3
Starovar English Porter,Коломенская пивоварня,Porter - English,2021-02-02,3.515,20.0,,,,6.7,,4
Starovar München Helles,Коломенская пивоварня,Lager - Helles,2021-02-02,3.512,,,,,4.9,,4
Paranoia,Cervejaria Wayne190,Red Ale - American Amber / Red,2017-12-06,3.692,35.0,,,,5.7,,4
A-Side,"Bierstaat,Sozhski Beer",IPA - New England / Hazy,2021-05-10,4.082,40.0,"Zappa,Simcoe",,,6.8,,4
Кантынент: Lemondrop & Centennial,Прамень,Pale Ale - American,2021-05-06,3.795,30.0,"Lemondrop,Centennial",,,6.8,,4
Beer Cake,Hops Brewery,IPA - American,2021-04-30,3.804,40.0,,,"Tonka Beans,Orange",6.0,,4
Hoppy Cow: Funky Chill On Sunny Hill,Mad Frog Brewery,Farmhouse Ale - Saison,2021-04-29,3.911,25.0,Mosaic,,,6.0,,4
Кардымовское Тёмное,Солнечный,Lager - Euro Dark,2020-04-27,,,,,,4.5,,2
Жыгулёўскае,Бабруйскі бровар,Lager - Pale,2013-10-10,2.586,,,,,4.5,11.0,4
Smoothie Therapy Mango & Strawberry,Brew Fiction,Sour - Fruited,2020-08-31,3.667,11.0,,,,5.5,,4
Hush Sabotage,Valaduta,Sour - Other,2021-02-17,4.173,15.0,,,,6.8,,4
Tom Kha Ree Ton,"Cosmic City,Green Street Brewery",Sour - Traditional Gose,2021-03-07,3.564,,,,,6.3,,4
Stout System: Cappuccino Void,Одна тонна,Stout - Milk / Sweet,2019-10-25,4.03,,,,,5.5,,4
Bellini Tangerini,Cosmic City,Mead - Other,2021-02-01,3.987,,,,"Peach,Banana,Tangerine,Lemon",6.0,,4
Terra Incognita,Чаща,Sour - Fruited,2021-03-28,4.172,15.0,,,,5.5,,4
Doppelgänger¹ˑ⁵,Чаща,IPA - Other,2021-04-19,3.792,55.0,,,,6.8,,4
Lo-Fi,Dog Day Brewery,IPA - New England / Hazy,2018-10-26,3.521,50.0,,,,6.0,,4
Pelamushi,"Megobrebi Brewery,Cosmic City",Mead - Other,2021-02-25,4.043,,,,"Grape,Pomegranate,Honey,Walnut,Mint",6.0,,4
Maiden of Fortune,Selfmade Brewery,Mead - Melomel,2020-08-14,4.23,,,,Raspberry,6.8,,5
Priehali,"Cosmic City,Rocket City Brewery,Gurin Craft",Mead - Traditional,2021-03-24,3.722,,,,,5.5,,4
Por Mi Vida,Dog Day Brewery,Lager - Pale,2021-01-05,3.576,15.0,,,,4.5,,3
Ламинар. HBC 472 Edition,Одна тонна,Pilsner - Other,2021-02-18,3.766,,HBC472,,,4.5,12.0,4
Logic Chain,Selfmade Brewery,IPA - Imperial / Double New England / Hazy,2021-04-02,3.777,40.0,"Galaxy,Mosaic,Idaho 7",,,6.8,,3
Juicy: Passion Fruit & Mango,Bierstaat,Cider - Other Fruit,2021-04-12,3.925,,,,"Passion fruit,Mango",4.6,,4
Blackberry Blood,Zavod,Sour - Fruited,2021-04-12,3.972,,,,Blackberry,4.4,,4
Hello,Robim Good Brewery,Lager - Helles,2021-04-07,3.425,13.0,,,,4.6,11.5,3
Sour Juice: Prickly Pear & Acai,Brew Fiction,Sour - Fruited,2021-03-09,3.786,11.0,,,,6.5,,4
Адвокат,Alaska Brewery,Stout - Other,2020-09-10,3.816,,,,Chocolate,6.8,,4
Tkemali Yellow,Bierstaat,Sour - Fruited Gose,2021-04-18,3.852,10.0,,,,5.0,,4
Burg Premium German Lager,Darguner Brauerei,Lager - Euro Pale,,2.794,,,,,5.0,,1
Sour Juice: Guanabana & Sudachi,Brew Fiction,Sour - Fruited,2021-03-09,4.099,11.0,,,"Guanabana,Sudachi",6.5,,4
Cocoa Chaos,Selfmade Brewery,Stout - Imperial / Double Milk,2020-10-28,3.977,14.0,,,Cocoa,6.8,,4
Sabro One Love,Jungle Brewery,IPA - Session,2021-04-05,4.216,40.0,Sabro,,,5.0,12.9,4
Пяшчота,Прамень,Wheat Beer - Hefeweizen,2021-04-08,3.654,8.0,,,,5.5,,4
Асалода,Прамень,Belgian Dubbel,2021-04-12,3.904,15.0,,,,6.7,,3
Yes! This Is Seltzer Pineapple Coconut,Brew Fiction,Hard Seltzer,2020-10-08,3.773,,,,,5.5,,4
Double Gumball,Bierbank,IPA - Imperial / Double,2021-03-25,3.899,50.0,"Ekuanot,Simcoe",,,6.8,18.0,4
Mad Cow Milk,Selfmade Brewery,Brown Ale - Other,2021-03-22,3.752,12.0,,,,6.8,,4
Karol Jan Ruby,Аліварыя,Fruit Beer,2018-04-12,2.991,16.0,,,,4.6,,0
Zhigulevskoe (Жигулевское),Pivkombinat Balakovsky (Пивкомбинат Балаковский),Lager - Pale,2015-02-11,2.596,,,,,4.0,,3
APA,BARBARUS Brewery,Pale Ale - American,2020-02-24,3.709,40.0,,,,5.1,,2
Witbier,First Wave Brewery,Wheat Beer - Hefeweizen,2022-12-02,3.514,11.0,,,,5.0,,2
Strawberry Banana Temptation,Hops Brewery,IPA - Imperial / Double Milkshake,2021-03-25,4.105,25.0,"Mosaic,Citra",,"Strawberry Puree,Banana",6.8,,4
Spice Things Up,Bierstaat,Sour - Traditional Gose,2021-04-08,3.751,10.0,,,,5.0,,3
St.Patrick,Robim Good Brewery,Stout - Oatmeal,2021-03-10,3.819,20.0,,,,6.6,16.5,4
