name,brewery,style,release_date,rating,ibu,hops,malts,additives,alcohol,og,personal_rating
Basic Structure,Rewort Brewery,Stout - Russian Imperial,2020-01-10,3.948,35.0,,,Tonka Beans,6.8,,4
Dried,Verden Brewery,Farmhouse Ale - Saison,2020-02-06,4.01,20.0,,,,6.8,,4
Double Milk Stout,Salden’s Brewery,Stout - Imperial / Double Milk,2015-10-14,3.818,,,,,6.5,,4
Funny Cow,Valaduta,Stout - Milk / Sweet,2020-02-05,4.023,25.0,,,,5.0,,4
Broadcast,Bierstaat,Stout - Milk / Sweet,2020-01-14,4.176,16.0,,,,5.0,,4
Chocolate Porter,Põhjala,Porter - Imperial / Double,2023-10-11,3.845,35.0,,,,6.8,,4
Garage Fuzz,Rock-n-Rolla’s,Wheat Beer - Dunkelweizen,2019-12-18,3.35,15.0,,,,5.8,,4
No Signal,Bierstaat,Pale Ale - American,2020-01-04,3.594,30.0,"Mosaic,Idaho 7,Centennial,Azacca",,,5.5,,4
Orange Dub Witbier,Mad Frog Brewery,Wheat Beer - Witbier / Blanche,2017-03-31,3.755,16.0,"Styrian Golding,Cascade,Huell Melon",,"Orange,Coriander",4.7,,4
IPA,13 Litar,IPA - American,2016-03-24,3.901,50.0,"Premiant,Simcoe,Kazbek,Jarrylo","Pale Ale,Pilsner,Munich,Caraaroma,Carared",,5.1,15.0,3
English Barleywine Aged In Jack Daniels Barrels Batch #3,Salden’s Brewery,Barleywine - English,2019-05-18,3.834,40.0,,,,6.8,,4
Lander Bräu Weissbeer,H-West B.V.,Wheat Beer - Hefeweizen,2014-04-16,3.002,,,,,4.7,,3
Sweet Dreams,13 Litar,Stout - Milk / Sweet,2018-09-12,4.085,20.0,,,,5.3,,4
Working Class Hero: Comet Edition,13 Litar,Porter - English,2019-12-18,4.0,22.0,Comet,"Pilsner,Munich,Crystal,Peated,Special W,Carafa",,5.8,15.2,4
Burned Field,13 Litar,Wheat Beer - Other,2020-01-16,3.63,,"Premiant,Saaz","Smoked,Wheat",,4.5,12.0,4
The Blueberriest Blueberry,Hops Brewery,IPA - Imperial / Double Milkshake,2020-01-08,4.05,30.0,Galaxy,,Blueberry,6.8,,4
Old-School Double IPA,Salden’s Brewery,IPA - Imperial / Double,2016-05-25,3.956,110.0,"Cascade,Horizon,Columbus,Chinook",,,6.8,,4
Milkshake DIPA Vanilla,Salden’s Brewery,IPA - Imperial / Double Milkshake,2017-04-19,3.705,60.0,,,Lactose,6.8,,4
Double Chocolate Stout,Salden’s Brewery,Stout - Imperial / Double Milk,2016-11-24,3.789,,,,,6.5,,4
Zmrok: Starka,Malanka,Stout - Imperial / Double,2019-12-26,4.273,,Perle,"Pilsner,Dark Crystal,Chocolate,Light Chocolate,Roasted Barley,Caramel",,6.8,25.0,4
BraufactuM The Brale,Radeberger,Brown Ale - English,2014-08-05,3.379,30.0,,,,5.0,,3
West Coast IPA,Andrii’s Brew,IPA - American,2020-11-17,3.36,48.0,,,,5.8,,4
Oyster Stout,Marston’s Brewery,Stout - Oyster,2016-11-03,3.51,30.0,,,,4.5,,4
Morak: Kaliadny,Malanka,Porter - Imperial / Double,2019-12-30,4.336,,Perle,"Pilsner,Vienna,Caramel,Crystal,Light Chocolate,Flaked Oats",,6.8,29.0,4
KoekeDam,"Brouwerij Het Nest,Кроп-Пиво",Farmhouse Ale - Saison,,3.296,,,,,6.0,14.0,4
Blanche de Charleroi,Abbaye d’Aulne,Wheat Beer - Witbier / Blanche,,3.384,,,,,5.0,,4
Premium světlý ležák 12,Bohemia Regent,Pilsner - Czech / Bohemian,,3.169,,,,,5.0,,3
Breakfast Smoothie Bowl,Taler,Sour - Berliner Weisse,2019-12-23,3.613,,,,"Banana,Black Currant,Vanilla,Cinnamon,Lactose",6.8,15.0,4
Simply Centennial,13 Litar,IPA - American,2019-12-27,3.855,40.0,Centennial,Pale Ale,,6.1,15.0,4
Simcoe & Mosaic Double IPA,Salden’s Brewery,IPA - Imperial / Double,2015-03-11,4.078,100.0,,,,6.8,,4
Citra & Mosaic Double IPA,Salden’s Brewery,IPA - Imperial / Double,2015-05-07,3.975,100.0,,,,6.8,,4
Smuha: Citra,Malanka,IPA - Imperial / Double New England / Hazy,2019-12-17,4.293,35.0,Citra,"Pilsner,Flaked Wheat,Flaked Oats,Flaked Rye",,6.8,,4
White Moon,13 Litar,IPA - White / Wheat,2019-12-04,3.851,40.0,"Centennial,Amarillo,Cascade","Pale Ale,Wheat",,6.0,15.0,4
Dark Mystery,Rewort Brewery,Sour - Other,2019-12-06,3.898,10.0,,,"Cherry,Chocolate",6.9,,4
Dark Needles,13 Litar,IPA - Black / Cascadian Dark Ale,2019-11-28,3.979,45.0,"Simcoe,Chinook","Pale Ale,Pilsner,Carafa",,6.5,15.4,4
Платонов. Том 3,Brewlok,Stout - Russian Imperial,2019-12-12,4.133,,,,,6.8,,4
LAB №18: Панамская болезнь,Bierbank,Other,2019-12-03,3.683,25.0,,,,6.8,19.5,4
Ureich Hefeweizen Dunkel,Privatbrauerei Eichbaum,Wheat Beer - Dunkelweizen,2017-06-22,3.132,13.0,,,,5.2,,4
Imperial Milk Stout,Taler,Stout - Imperial / Double Milk,2019-12-11,3.757,30.0,,,,6.8,22.0,4
Edelweiss Blanche,Heineken,Wheat Beer - Witbier / Blanche,2014-09-03,3.264,15.0,,,,4.9,,3
Two Faced,Verden Brewery,IPA - Imperial / Double,2019-12-05,4.276,45.0,Mosaic,,,6.8,,4
Stuttgart,Точка,Lager - Euro Pale,2017-03-06,2.952,,,,,5.0,,3
Black,Brains,Stout - Other,2011-05-21,3.432,,,,,4.1,,3
Experiment,Hops Brewery,Lager - IPL (India Pale Lager),2019-12-02,3.879,35.0,"Citra,Simcoe",,,4.0,,3
Zähringer German Premium Hefeweizen,Frankenthaler Brauhaus,Wheat Beer - Hefeweizen,,3.114,,,,,5.0,,3
Blue Balls,Polka Dot Brewery,Sour - Other,2019-11-28,3.92,22.0,"Columbus,Styrian Golding",,,6.9,,4
Balta Pinta,Volfas Engelman,Wheat Beer - Hefeweizen,2014-04-16,3.389,,,,,5.0,12.0,4
IPA,13 Litar,IPA - American,2016-03-24,3.901,50.0,"Premiant,Simcoe,Kazbek,Jarrylo","Pale Ale,Pilsner,Munich,Caraaroma,Carared",,5.1,15.0,4
Arrowaine,Wychwood Brewery,Mild - Other,2015-05-18,3.432,,"Fuggle,Challenger,Admiral","Pale Ale,Crystal,Black,Wheat",,3.6,,4
Cash Cow,Stray Brewery,IPA - New England / Hazy,2019-11-22,4.092,30.0,"Citra,Mosaic,El Dorado",,,6.9,,4
Hop Head,Hops Brewery,Strong Ale - American,2019-11-14,3.774,30.0,,,,6.8,,4
Daily,Verden Brewery,Pale Ale - American,2019-11-07,3.983,35.0,,,,5.0,,4
Midwest,Valaduta,Pale Ale - American,2018-08-14,3.936,25.0,"Cascade,Citra",,,5.5,,4
Soupe Du Jour,"Lervig,Brasserie de la Senne",Farmhouse Ale - Grisette,2022-06-24,3.355,,,,,4.7,,4
Van Goud,Valaduta,Farmhouse Ale - Saison,2018-07-10,3.929,20.0,,,,5.0,,4
Smashing Pumpkins,Rock-n-Rolla’s,Pumpkin / Yam Beer,2018-11-01,3.762,16.0,,,,6.0,,4
Bitterfly,13 Litar,Bitter - Extra Special / Strong (ESB),2019-11-13,3.898,30.0,"Chinook,Saaz","Pale Ale,Pilsner,Red Ale,Abbey",,5.3,13.0,4
Nevermore,Mad Frog Brewery,Porter - Other,2019-11-14,3.675,30.0,,,Aronia,5.8,,4
Karl Kraft,Полоцкое пиво,Lager - Euro Pale,2017-09-03,2.522,,,,,4.7,,2
Wheat Beer,Copper Head,Wheat Beer - Hefeweizen,2017-01-15,3.644,8.0,,,,5.1,,4
Nutty Nut,Rewort Brewery,Porter - Other,2018-12-07,4.003,30.0,,,,6.9,19.8,4
Fidel C.,Rewort Brewery,IPA - Imperial / Double,2018-03-30,3.842,60.0,,,,6.8,20.5,4
Spaten Oktoberfestbier,Spaten,Festbier,,3.562,23.0,,,,5.9,,3
The Black Keys,Rock-n-Rolla’s,IPA - Black / Cascadian Dark Ale,2019-10-31,4.044,53.0,,,,6.9,16.5,4
Пшеничный бунт,Пивоварня Кожевниково,Lager - Dark,2019-06-14,3.391,13.0,,,,5.0,,3
Schöfferhofer Grapefruit,Radeberger,Shandy / Radler,2011-01-06,3.584,,,,,2.5,,3
99 Luftballons,AF Brew,IPA - Imperial / Double New England / Hazy,2021-08-28,3.835,20.0,"Columbus,Mosaic,Citra,Sabro,Talus",,,6.8,,4
Milk River,13 Litar,Stout - Milk / Sweet,2019-10-05,3.907,20.0,,,,6.7,,4
CoLAB №12,"Bierbank,LaBEERint Brewery",Other,2019-07-11,3.601,1.0,,,,3.7,,4
Megadeth,Rock-n-Rolla’s,Belgian Strong Golden Ale,2019-10-05,3.842,,,,,6.8,,4
Big Apple Pie,"Rewort Brewery,Valaduta",Stout - Milk / Sweet,2019-09-16,3.983,20.0,,,,6.8,22.0,4
Black IPA,Artisan Brew,IPA - Black / Cascadian Dark Ale,2020-11-28,3.641,,,,,6.8,,4
Kalnapilis White Select,Kalnapilio-Tauro,Wheat Beer - Witbier / Blanche,2014-02-16,3.269,,,,,5.0,,4
Fürst Chlodwig Weizen,Fürstenberg,Wheat Beer - Hefeweizen,2018-02-11,3.159,,,,,5.2,,3
Millennium,13 Litar,Porter - Other,2019-09-05,4.095,,"Premiant,Mosaic","Smoked,Munich,Crystal,Special W,Carafa",,6.0,15.5,4
New England IPA,Artisan Brew,IPA - New England / Hazy,2019-09-07,3.353,40.0,,,,6.8,,4
Morning Manya,Zavod,Sour - Tomato / Vegetable Gose,2019-06-07,3.879,7.0,,,,4.1,,4
Jethro Tull,Rock-n-Rolla’s,Historical Beer - Gruit / Ancient Herbed Ale,2019-09-23,3.84,,,,,6.2,,4
Lvivske Porter (Львівське Портер),Carlsberg Group,Porter - Baltic,2010-12-26,3.427,,,,,6.8,,3
Royal,D3iwa Brewery,Red Ale - Other,2024-07-25,3.466,19.0,,,,5.2,13.0,4
Zeman Пшеничне,Луцький пивзавод,Wheat Beer - Other,2016-03-12,2.886,,,,,4.8,,3
Paulaner Oktoberfest Bier,Paulaner Brauerei,Festbier,,3.547,,"Herkules,Hallertauer Tradition,Taurus","Pilsner,Munich",,6.0,,4
Citra Volcano,Hops Brewery,IPA - American,2019-08-30,4.113,45.0,Citra,,,5.4,,4
Selenium Stout,Nuclear Brewery,Stout - Milk / Sweet,2018-12-25,3.749,28.0,,,,6.2,,4
Hollandia,Royal Swinkels Family Brewers,Lager - Pale,,2.858,,,,,5.0,,3
Symbiosis,13 Litar,IPA - White / Wheat,2021-11-01,3.961,60.0,"Columbus,Citra","Pale Ale,Pilsner,Wheat",,6.8,18.5,4
Lion,Robim Good Brewery,Lager - IPL (India Pale Lager),2022-01-20,3.496,21.0,,,,4.5,12.0,4
Baltic Porter,Bierstadt Lagerhaus,Porter - Baltic,2016-11-19,,,,,,6.8,,4
Кроп-Стаут,Кроп-Пиво,Stout - Other,2015-03-25,2.944,,,,,4.9,15.0,2
Laźnia,Malanka,Smoked Beer,2019-08-24,4.099,,Perle,"Pilsner,Smoked",Birch Brooms,4.7,11.0,4
Southside,13 Litar,IPA - American,2019-08-15,3.802,40.0,"Summit,Citra,Mosaic,Cascade","Pale Ale,Wheat",,6.4,15.5,4
Viva la wita!,Browar Pinta,Wheat Beer - Witbier / Blanche,2012-07-21,3.468,35.0,,,,5.7,16.0,4
Эль,Craft,Red Ale - Other,2018-09-15,2.387,,,,,,,3
Пшеничное,13 Litar,Wheat Beer - Hefeweizen,2016-02-19,3.577,18.0,,,,4.2,,3
Dresdner Felsenkeller Schwarzbier,Feldschlößchen Dresden,Schwarzbier,2019-04-12,3.05,,,,,5.0,,4
Бравий Боцман,Опілля,Lager - Euro Pale,2019-04-02,2.634,,,,,4.2,,2
Рыбачка Соня,Carlsberg Group,Lager - Euro Pale,2015-03-04,2.343,,,,,3.9,,2
312 Urban Wheat Ale,Goose Island,Wheat Beer - American Pale Wheat,2010-09-30,3.435,18.0,,,,4.2,,4
Goose IPA,Goose Island,IPA - English,,3.509,55.0,"Pilgrim,Celeia,Cascade,Centennial","Pale Ale,Munich,Caramel",,5.9,,4
Benediktiner Weissbier,Benediktiner Weißbräu,Wheat Beer - Hefeweizen,2011-11-27,3.556,13.0,,,,5.4,,4
Hike Blanche,Оболонь,Wheat Beer - Witbier / Blanche,2018-10-13,2.566,,,,,4.9,,3
Steam Brew Imperial IPA,Privatbrauerei Eichbaum,IPA - Imperial / Double,2018-04-07,3.108,70.0,,,,6.8,,3
Уманське Медове,Уманьпиво,Honey Beer,,3.241,,,,,6.5,,4
Old Prague,Evil Czech Brewery,Lager - American Light,2021-05-01,3.71,13.0,,,,4.4,,4
Löwenbräu LöwenWeisse,Spaten,Wheat Beer - Hefeweizen,2011-03-19,3.366,,,,,5.2,,4
Milk Stout,Andrii’s Brew,Stout - Milk / Sweet,2020-08-22,,,,,,,,4
Witbier,First Wave Brewery,Wheat Beer - Hefeweizen,2022-12-02,3.514,11.0,,,,5.0,,4
MakarBeer India Pale Ale (IPA) / Indian Caravan,Makarska Pivovarnya,IPA - Other,2015-12-25,3.348,40.0,,,,5.6,,4
Porter,13 Litar,Porter - English,2016-04-30,3.867,25.0,"Premiant,Sladek,Saaz,Kazbek",,,6.5,,4
Кошерне Пшеничне,Оболонь,Wheat Beer - Hefeweizen,2016-02-13,3.34,,,,,4.8,,4
Лев Темне,Carlsberg Group,Lager - Euro Dark,2019-03-03,3.125,,,,,4.7,11.5,4
Lvivske Bilyi Lev (Львiвське Бiлий Лев),Carlsberg Group,Wheat Beer - Other,2011-12-06,3.23,,,,,4.2,,4
Amber,Alaskan Brewing Co.,Altbier - Traditional,2010-08-21,3.61,18.0,,,,5.3,,2
DAB Dark Beer,Dortmunder Actien-Brauerei,Lager - Dark,2013-11-13,3.315,,,,,4.9,,3
BraufactuM Indra,Radeberger,IPA - White / Wheat,2015-06-20,3.567,35.0,"Cascade,Magnum","Vienna,Wheat,Caramel",,6.8,,4
BraufactuM Roog,Radeberger,Rauchbier,2011-09-30,3.455,20.0,Herkules,"Vienna,Wheat,Caramel,Smoked",,6.6,,4
Tired & Emotional,Polka Dot Brewery,IPA - Imperial / Double,2019-06-25,3.69,41.0,"Zeus,Azacca,Cascade",,,6.8,,4
Lonely Trip,Valaduta,IPA - Session,2019-06-26,3.953,50.0,"El Dorado,Ekuanot",,,5.0,11.5,4
Special Technique,"Jungle Brewery,Rewort Brewery",Sour - Other,2019-06-08,3.92,35.0,"Centennial,Simcoe,Ekuanot",,"Strawberry Puree,Blackberry",6.5,,4
Nelson M.,Rewort Brewery,Porter - Other,2017-11-01,3.622,35.0,,,,6.2,16.0,4
Stephans Bräu Hefeweizen,Privatbrauerei Eichbaum,Wheat Beer - Hefeweizen,2018-09-08,3.137,,,,,5.2,,3
Summerise,13 Litar,Lager - IPL (India Pale Lager),2019-06-06,3.758,30.0,"Columbus,Chinook,Cascade","Pilsner,Munich",,4.4,11.0,4
Kellerbier,Brauhaus Riegele,Kellerbier / Zwickelbier,2011-06-04,3.537,,,,,5.0,,3
Average Mellow Bear,XP Brew,Stout - Milk / Sweet,2018-02-11,3.675,25.0,,,,5.0,,4
Grodziska White IPA,Browar Grodzisk,IPA - White / Wheat,2017-06-10,3.545,40.0,,,,6.0,,4
Zmrok: Maločny,Malanka,Stout - Imperial / Double Milk,2019-05-17,4.239,90.0,"Perle,Columbus","Vienna,Pilsner,Caramel,Melanoidin,Special B,Chocolate,Black,Roasted Barley",,6.8,22.0,4
Tyskie Gronie,Tyskie Browary Książęce,Lager - Pale,,3.117,20.0,,,,5.2,,3
Ritual,Jungle Brewery,Sour - Traditional Gose,2019-05-14,4.105,12.0,,,"Black Currant,Raspberry,Himalayan Salt",5.0,11.2,4
Karol Jan Hello Honey,Аліварыя,Honey Beer,2019-05-11,2.949,,,,,3.8,11.0,2
Wheat & Hops,13 Litar,IPA - White / Wheat,2019-05-11,3.881,40.0,"Columbus,Chinook,Crystal,Cascade","Pale Ale,Pilsner,Wheat",,6.3,16.0,4
Born Again,Jungle Brewery,IPA - Imperial / Double,2018-09-29,4.197,90.0,"Chinook,Warrior,Centennial,Citra",,,6.8,19.5,4
Хмелевус Weiss,САН ІнБев Україна,Wheat Beer - Hefeweizen,2017-06-09,3.08,,,,,6.4,,3
Miller Genuine Draft,Miller Brewing Company,Lager - American,,2.59,12.0,,,,4.6,,2
Vanilla Stout,Zlak,Stout - Other,2021-07-28,3.735,35.0,,,,5.5,,3
Замковое Люкс,Табак-инвест,Lager - Pale,2014-12-11,3.025,,,,,4.2,,4
Thüringer Premium Weissbier,Brauerei Gotha,Wheat Beer - Hefeweizen,2013-06-21,3.149,,,,,4.9,,4
Porter,13 Litar,Porter - English,2016-04-30,3.867,25.0,"Premiant,Sladek,Saaz,Kazbek",,,6.5,,4
Пшеничне,Beer Bank,Wheat Beer - Hefeweizen,2019-06-15,3.246,16.0,,,,4.9,,3
Медове,Edelbier,Honey Beer,2020-06-27,3.271,,,,,4.5,,3
Blanche,Belgica,Wheat Beer - Witbier / Blanche,2022-01-17,,,,,,,,4
Замковое Бюргер,Табак-инвест,Lager - Dark,2014-12-11,3.216,,,,,4.2,,3
Замковое Бюргер Нефильтрованное,Табак-инвест,Lager - Dark,2014-12-14,3.336,,,,,4.2,,4
Šariš Tmavý,Plzeňský Prazdroj,Lager - Dark,,3.322,,,,,4.1,,3
Christmas Mystery,XP Brew,Porter - Other,2018-12-13,3.617,15.0,,,,6.8,,4
Светлячок,Волковская пивоварня,Pilsner - Other,2017-04-19,3.503,35.0,"Cascade,Pekko",,,5.0,,4
IPA v.3,Волковская пивоварня,IPA - Session,2017-02-08,3.563,55.0,,,,5.9,,4
Blanche de Bruxelles,Brasserie Lefebvre,Wheat Beer - Witbier / Blanche,2010-12-11,3.544,18.0,,,,4.5,,4
1664 Blanc,Аліварыя,Wheat Beer - Witbier / Blanche,2024-08-18,,,,,,4.5,,4
Tauras Ekstra,Kalnapilio-Tauro,Lager - Pale,2012-09-16,2.936,,,,,5.2,,3
Black Currant & Chokeberry Berliner Weisse,Taler,Sour - Berliner Weisse,2019-04-11,3.585,,,,,4.0,,4
Dog Poisoner,Mad Frog Brewery,Porter - Other,2019-04-13,3.98,20.0,,,,6.8,,4
Black Comet,13 Litar,IPA - Black / Cascadian Dark Ale,2019-04-13,3.891,50.0,Comet,"Pale Ale,Munich,Carafa",,6.6,16.0,4
LAB №05,Bierbank,Other,2019-03-29,3.271,15.0,,,,6.3,15.0,4
Koronet Light IPA,Лідскае піва,IPA - English,2019-03-19,2.756,24.0,"Target,Ekuanot",,,4.7,11.6,3
Aura,Browar Cztery Ściany,Sour - Fruited,2022-10-01,3.806,,,,,4.6,,3
Замковое Крафтовое,Табак-инвест,Smoked Beer,2014-12-10,3.147,,,,,4.2,,4
IPA v.2,Волковская пивоварня,IPA - Session,2016-01-21,3.344,55.0,,,,5.9,,3
Konrad Zelený král,Konrad,Spiced / Herbed Beer,2014-04-17,2.908,,,,,5.0,,3
Albion,13 Litar,Bitter - Extra Special / Strong (ESB),2019-03-06,3.692,30.0,"Perle,Chinook,Crystal","Pale Ale,Munich,Vienna,Crystal,Special W",,5.2,13.0,4
Weizen,1516 Pub & Brewery,Wheat Beer - Hefeweizen,2013-07-18,3.537,,,,,4.9,,4
Kilkenny,Guinness,Red Ale - Irish,,3.407,,,,,4.3,,4
Chinook Ray,13 Litar,Pale Ale - American,2019-03-01,3.756,30.0,Chinook,"Pale Ale,Munich",,5.0,12.0,4
Belgian Saison,Salden’s Brewery,Farmhouse Ale - Saison,2021-12-18,3.626,10.0,,,,6.8,,4
ERIS vs Coconut & Vanilla,Midnight Project,Stout - Imperial / Double,2019-03-04,4.21,60.0,,,,6.8,,4
Razor Blade,Jungle Brewery,Stout - American,2019-03-07,4.065,50.0,"Magnum,Warrior,Simcoe,Citra",,,6.1,14.8,4
Trouble Times,Blood Brothers Brewery,IPA - Black / Cascadian Dark Ale,2019-01-17,4.168,40.0,,,,6.9,,4
Bohemijos Tamsusis,Volfas Engelman,Lager - Munich Dunkel,2015-06-03,3.291,,,,,4.2,,4
Dessert Demon,"Jungle Brewery,Ravencraft",Porter - Other,2019-01-28,4.18,30.0,,,,6.8,,4
Minikwe,Valaduta,Brown Ale - American,2019-02-21,3.954,40.0,"Azacca,Cascade,Centennial",,,6.2,,4
Red Fox,13 Litar,IPA - Red,2019-02-07,3.863,45.0,"Columbus,Chinook,El Dorado","Pale Ale,Pilsner,Munich,Carared,Special W,Melanoidin",,6.0,15.5,4
Flanders Ale,Староместный пивовар,Red Ale - American Amber / Red,2018-03-01,2.97,20.0,,,,6.0,13.0,4
Amber Bock,Староместный пивовар,Bock - Single / Traditional,2018-08-31,3.469,21.0,,,,6.5,15.5,4
Pshenichnoe (Пшеничное),Кроп-Пиво,Wheat Beer - Hefeweizen,2014-04-23,3.164,,,,,4.5,,3
Prezident,Bohemia Regent,Lager - Pale,,3.119,38.0,,,,6.0,14.0,3
Weißbier,Hofbräuhaus Traunstein,Wheat Beer - Hefeweizen,2011-11-11,3.621,,,,,5.5,,3
AmBEER,Точка,Lager - Amber,2019-01-08,3.226,24.0,,,,5.1,,4
Vanilla Imperial Milk Stout,Taler,Stout - Imperial / Double Milk,2019-01-31,3.924,30.0,,,,6.9,,4
Märzen Urstoff,Distelhäuser Brauerei,Märzen,2013-01-20,3.37,,,,,5.6,,4
BreStout,13 Litar,Stout - Foreign / Export,2017-08-24,3.904,30.0,"Warrior,Pekko,Huell Melon","Pilsner,Munich,Roasted Barley,Special W,Carafa 3",,5.9,15.1,4
Saison,Brasserie St-Feuillien,Farmhouse Ale - Saison,,3.55,28.0,,,,6.5,,4
Escape From Guantanamo,Valaduta,Stout - Other,2019-01-16,4.093,30.0,,,,6.3,,4
Baltic Porter,Bierstadt Lagerhaus,Porter - Baltic,2016-11-19,,,,,,6.8,,4
Нинкаси,Hops Brewery,Fruit Beer,2019-01-11,3.786,10.0,,,,6.8,,4
Hobgoblin Legendary Ruby Beer,Wychwood Brewery,Brown Ale - English,,3.399,32.0,,,,5.2,,4
Belgian Abbey Ale,SD Brewery,Belgian Strong Dark Ale,2018-01-05,,22.0,,,,6.8,,4
White Moon,13 Litar,IPA - White / Wheat,2019-12-04,3.851,40.0,"Centennial,Amarillo,Cascade","Pale Ale,Wheat",,6.0,15.0,4
Black X-Mas,13 Litar,IPA - Black / Cascadian Dark Ale,2018-12-19,3.972,45.0,"Chinook,El Dorado,Columbus","Pale Ale,Munich,Carafa",,5.9,16.0,4
Winter Brew,Fuller’s,Winter Ale,2018-10-20,3.353,,,,,6.3,,4
Premium tmavý ležák 12,Bohemia Regent,Lager - Dark,,3.301,,,,,4.7,,4
Stephansbräu Schwarzbier,Kaufland,Schwarzbier,2018-08-23,2.735,,,,,5.0,,3
Stella Artois,Stella Artois,Lager - Euro Pale,,3.274,24.0,,,,5.0,,4
Maisel's Weisse Alkoholfrei,Brauerei Gebr. Maisel,Non-Alcoholic Beer - Other,2011-09-15,3.231,10.0,,,,,,3
Ватра,Театр пива Правда,Blonde Ale,2016-05-01,3.335,21.0,,,,4.8,,3
Zhigulevskoe (Жигулевское),Pivkombinat Balakovsky (Пивкомбинат Балаковский),Lager - Pale,2015-02-11,2.596,,,,,4.0,,2
Smoky Party,Hops Brewery,Smoked Beer,2018-12-12,3.942,10.0,,,,4.8,,4
Party Papa,Łajdak Brewery,Stout - Milk / Sweet,2018-12-13,4.042,35.0,"Cascade,Crystal",,,6.5,,4
La Trappe Dubbel,Bierbrouwerij De Koningshoeven,Belgian Dubbel,,3.627,22.0,,,,6.8,,4
Blanche,Belgica,Wheat Beer - Witbier / Blanche,2022-01-17,,,,,,,,4
Conspiracy,Blood Brothers Brewery,Red Ale - Imperial / Double,2018-12-06,4.087,40.0,Simcoe,,,6.9,,4
Got Some Milk?,Jungle Brewery,Stout - Milk / Sweet,2018-12-04,4.084,30.0,Simcoe,,Lactose,6.5,18.5,4
Penguins,Taler,IPA - Session,2018-12-05,3.576,35.0,Cascade,,,5.0,,4
Полоцкое тёмное,Полоцкое пиво,Lager - Euro Dark,2018-02-24,2.731,,,,,4.2,,3
Red Baron,Valaduta,IPA - Red,2018-11-29,3.986,60.0,,,,6.2,,4
James Blond,Точка,Blonde Ale,2018-10-31,3.104,,,,,5.8,,4
Black Sabbath,Rock-n-Rolla’s,Porter - Baltic,2018-11-20,4.119,27.0,,,,6.8,21.0,4
Black Mark,Valaduta,IPA - Black / Cascadian Dark Ale,2018-11-21,4.015,60.0,"Mosaic,Amarillo",,,5.6,,4
Kriek,Belle-Vue,Lambic - Kriek,,3.204,10.0,,,,5.1,,4
Belfast,Valaduta,Stout - Oatmeal,2018-11-06,4.0,30.0,,,,5.3,,4
Kriek,Belle-Vue,Lambic - Kriek,,3.204,10.0,,,,5.1,,4
La Trappe Blond,Bierbrouwerij De Koningshoeven,Belgian Blonde,,3.671,20.0,,,,6.5,,4
Blanche de Namur,Brasserie du Bocq,Wheat Beer - Witbier / Blanche,,3.403,10.0,,,,4.5,,4
Steenbrugge Dubbel Bruin,De Gouden Boom,Belgian Dubbel,,3.342,,,,,6.5,,4
Steenbrugge Blond,De Gouden Boom,Belgian Blonde,,3.404,,,,,6.5,,4
Palm Spéciale,Brouwerij Palm,Pale Ale - Belgian,,3.357,18.0,,,,5.2,,4
Rinkuškių Juodasis,Rinkuškiai,Schwarzbier,2014-04-11,3.142,,,,,4.2,,4
Rodenbach Grand Cru,Brouwerij Rodenbach,Sour - Flanders Red Ale,2010-11-08,3.648,35.0,,,,6.0,,4
Staropilsen Dark,Staropilsen,Lager - Dark,2013-07-05,3.141,,,,,4.5,,4
Heineken,Heineken,Lager - Euro Pale,,2.954,19.0,,,,5.0,,2
Stary Melnik iz Bochonka Temnoye Barhatnoe (Старый Мельник из Бочонка Тёмное Бархатное),Anadolu Efes,Lager - Munich Dunkel,2012-04-28,2.897,,,,,4.2,,3
Black IPA,Artisan Brew,IPA - Black / Cascadian Dark Ale,2020-11-28,3.641,,,,,6.8,,4
Maisel's Weisse Original,Brauerei Gebr. Maisel,Wheat Beer - Hefeweizen,,3.599,12.0,Hallertau,,,5.2,,4
Witbier,First Wave Brewery,Wheat Beer - Hefeweizen,2022-12-02,3.514,11.0,,,,5.0,,3
Dunkel,Augustiner-Bräu München,Lager - Munich Dunkel,2011-03-06,3.603,,,,,5.6,,4
Крыніца Тропік,Крыніца,Fruit Beer,2018-07-19,2.658,,,,,4.7,,3
Duchesse de Bourgogne,Brouwerij Verhaeghe,Sour - Flanders Red Ale,,3.66,11.0,,,,6.0,,4
Perlenbacher Premium Pils,Lidl Deutschland / Germany,Pilsner - German,2012-06-10,2.688,15.0,,,,4.9,,2
Książęce IPA,Tyskie Browary Książęce,IPA - Other,2018-02-03,3.194,35.0,,,,5.4,,3
Belfast,Valaduta,Stout - Oatmeal,2018-11-06,4.0,30.0,,,,5.3,,4
Porter Bałtycki,Browar Zamkowy Cieszyn,Porter - Baltic,2015-04-22,3.617,40.0,,,,6.8,,3
Dunkel Weizen,Kyiv Local Brewery,Wheat Beer - Dunkelweizen,2022-11-24,3.666,11.0,,,,5.0,,4
Aktien Landbier Fränkisch Dunkel,Bayreuther Bierbrauerei,Lager - Munich Dunkel,2011-05-18,3.428,19.0,,,,5.3,,3
Aktien Zwick'l Kellerbier,Bayreuther Bierbrauerei,Kellerbier / Zwickelbier,,3.498,18.0,,,,5.3,,3
P.U.R.E. | Apricot,XP Brew,Sour - Other,2018-05-29,3.68,25.0,,,,6.8,,4
